siren,nom,type,regcode,url_ptf,nb_ptf,url_datagouv,nb_datagouv,id_datagouv,id_ods,pop_insee,lat,lon,merge,depcode,orga,tags,tranche_pop,tranche_ptf,platform_clean,text,id_odf,dep_label
200063402,ANNECY,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/ville-dannecy/,1,,,128199,45.899235,6.128885,datagouv,74,DataGouv,Environnement,p_100_250,d_1_5,DataGouv,"<p>L'organisation ANNECY est une commune et se situe dans le département de Haute-Savoie (74). Cette commune représente une population de 128199 habitants</p><br><p>ANNECY publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/ville-dannecy/'> sa page sur datagouv</a>.</p><br>",odf_200063402,Haute-Savoie
210600045,ANTIBES JUAN LES PINS,COM,PAC-93,https://trouver.datasud.fr/organization/ville-dantibes-juan-les-pins,107,,,,,76119,43.571992,7.09875,ptf,06,Data Sud,Santé-Culture-Administratif-Citoyenneté-Energie-Environnement-Equipements-Transport,p_50_100,d_101_250,CKAN,"<p>L'organisation ANTIBES JUAN LES PINS est une commune et se situe dans le département de Alpes-Maritimes (06). Cette commune représente une population de 76119 habitants</p><br><p>ANTIBES JUAN LES PINS publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 107 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/ville-dantibes-juan-les-pins'> la plateforme de ANTIBES JUAN LES PINS</a>.</p><br>",odf_210600045,Alpes-Maritimes
784237539,APUR,OACT,IDF-11,http://opendata.apur.org/datasets,99,,,,,,48.830279,2.376752,ptf,75,Opendata APUR,Urbanisme-Transport-Equipements-Administratif-Culture-Environnement,p_na,d_51_100,ArcGIS,"<p>L'organisation APUR est un organisme associé de collectivité territoriale et se situe dans le département de Paris (75). </p><br><p>APUR publie uniquement sur un portail local avec une plateforme de type ArcGIS.</p><br><p>Cette organisation a publié 99 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://opendata.apur.org/datasets'> la plateforme de APUR</a>.</p><br>",odf_784237539,Paris
305350795,ARCADE,OACT,PAC-93,https://trouver.datasud.fr/organization/arcade,4,,,,,,43.527298,5.441016,ptf,13,Data Sud,Culture,p_na,d_1_5,CKAN,"<p>L'organisation ARCADE est un organisme associé de collectivité territoriale et se situe dans le département de Bouches-du-Rhône (13). </p><br><p>ARCADE publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 4 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/arcade'> la plateforme de ARCADE</a>.</p><br>",odf_305350795,Bouches-du-Rhône
451366611,ARCADI ILE DE FRANCE,OACT,IDF-11,https://data.iledefrance.fr/explore/?refine.publisher=Arcadi,10,,,,Arcadi,,48.871788,2.35364,ptf,75,Data Ile de France,Culture,p_na,d_6_10,OpenDataSoft,"<p>L'organisation ARCADI ILE DE FRANCE est un organisme associé de collectivité territoriale et se situe dans le département de Paris (75). </p><br><p>ARCADI ILE DE FRANCE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 10 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.iledefrance.fr/explore/?refine.publisher=Arcadi'> la plateforme de ARCADI ILE DE FRANCE</a>.</p><br>",odf_451366611,Paris
220700017,ARDECHE,DEP,ARA-84,https://opendata.ardeche.fr/search/type/dataset,17,,,,,327011,44.728339,4.595249,ptf,07,Opendata Ardèche,Culture-Environnement-Equipements-Santé-Social-Tourisme-Transport,p_250_500,d_11_25,CKAN,"<p>L'organisation ARDECHE est un département et se situe dans le département de Ardèche (07). Ce département représente une population de 327011 habitants</p><br><p>ARDECHE publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 17 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.ardeche.fr/search/type/dataset'> la plateforme de ARDECHE</a>.</p><br>",odf_220700017,Ardèche
487977985,ARDTA,OACT,ARA-84,http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider%5B%5D=Agence+r%C3%A9gionale+de+d%C3%A9veloppement+des+territoires+d%27Auvergne+%28ARDTA%29,14,,,,,,45.759438,3.136113,ptf,63,Opendata Auvergne Rhône Alpes,Economie-Social,p_na,d_11_25,Spécifique,"<p>L'organisation ARDTA est un organisme associé de collectivité territoriale et se situe dans le département de Puy-de-Dôme (63). </p><br><p>ARDTA publie uniquement sur un portail local avec une plateforme de type Spécifique.</p><br><p>Cette organisation a publié 14 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://opendata.auvergnerhonealpes.eu/7-les-donnees.htm?facet.provider%5B%5D=Agence+r%C3%A9gionale+de+d%C3%A9veloppement+des+territoires+d%27Auvergne+%28ARDTA%29'> la plateforme de ARDTA</a>.</p><br>",odf_487977985,Puy-de-Dôme
219500188,ARGENTEUIL,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/ville-dargenteuil/,,,,110213,48.947907,2.24818,datagouv,95,DataGouv,Equipements,p_100_250,d_na,DataGouv,"<p>L'organisation ARGENTEUIL est une commune et se situe dans le département de Val-D'Oise (95). Cette commune représente une population de 110213 habitants</p><br><p>ARGENTEUIL publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié .</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/ville-dargenteuil/'> sa page sur datagouv</a>.</p><br>",odf_219500188,Val-D'Oise
216401554,ARHANSUS,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/arhansus/,2,5e66099d634f411da2f28cfd,,74,43.258168,-1.034527,datagouv,64,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation ARHANSUS est une commune et se situe dans le département de Pyrénées-Atlantiques (64). Cette commune représente une population de 74 habitants</p><br><p>ARHANSUS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/arhansus/'> sa page sur datagouv</a>.</p><br>",odf_216401554,Pyrénées-Atlantiques
220900013,ARIEGE,DEP,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5a90060ec751df1402f350d8/,1,5a90060ec751df1402f350d8,,152340,42.968777,1.607355,datagouv,09,DataGouv,Administratif,p_100_250,d_1_5,DataGouv,"<p>L'organisation ARIEGE est un département et se situe dans le département de Ariège (09). Ce département représente une population de 152340 habitants</p><br><p>ARIEGE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5a90060ec751df1402f350d8/'> sa page sur datagouv</a>.</p><br>",odf_220900013,Ariège
447740036,ARL PACA,OACT,PAC-93,https://trouver.datasud.fr/organization/agence-regionale-du-livre-provence-alpes-cote-dazur,4,,,,,,43.524479,5.439726,datagouv,13,DataGouv,Culture,p_na,d_1_5,DataGouv,"<p>L'organisation ARL PACA est un organisme associé de collectivité territoriale et se situe dans le département de Bouches-du-Rhône (13). </p><br><p>ARL PACA publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 4 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/agence-regionale-du-livre-provence-alpes-cote-dazur'> la plateforme de ARL PACA</a>.</p><br>",odf_447740036,Bouches-du-Rhône
215900176,ARMENTIERES,COM,HDF-32,https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+d%27ARMENTIERES,2,,,,Ville d'ARMENTIERES,25445,50.687158,2.879932,ptf,59,Opendata Lille Métropole,Administratif,p_25_50,d_1_5,OpenDataSoft,"<p>L'organisation ARMENTIERES est une commune et se situe dans le département de Nord (59). Cette commune représente une population de 25445 habitants</p><br><p>ARMENTIERES publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 2 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.lillemetropole.fr/explore/?refine.publisher=Ville+d%27ARMENTIERES'> la plateforme de ARMENTIERES</a>.</p><br>",odf_215900176,Nord
210500070,ARVIEUX,COM,PDL-52,,,https://www.data.gouv.fr/fr/organizations/arvieux/,2,,,361,44.768111,6.739265,datagouv,05,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation ARVIEUX est une commune et se situe dans le département de Hautes-Alpes (05). Cette commune représente une population de 361 habitants</p><br><p>ARVIEUX publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/arvieux/'> sa page sur datagouv</a>.</p><br>",odf_210500070,Hautes-Alpes
216400663,ASCARAT,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/ascarat/,1,,,318,43.170582,-1.255708,datagouv,64,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation ASCARAT est une commune et se situe dans le département de Pyrénées-Atlantiques (64). Cette commune représente une population de 318 habitants</p><br><p>ASCARAT publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/ascarat/'> sa page sur datagouv</a>.</p><br>",odf_216400663,Pyrénées-Atlantiques
219200045,ASNIERES SUR SEINE,COM,IDF-11,https://opendata.hauts-de-seine.fr/explore/?refine.publisher=Ville+d%27Asnières-sur-Seine,5,https://www.data.gouv.fr/fr/organizations/5a61b7a7c751df3fd36ac81a,1,5a61b7a7c751df3fd36ac81a,Ville d'Asnières-sur-Seine,87286,48.91076,2.285095,ptf+datagouv,92,Opendata Hauts de Seine,Equipements-Transport-Culture,p_50_100,d_6_10,OpenDataSoft,"<p>L'organisation ASNIERES SUR SEINE est une commune et se situe dans le département de Hauts-de-Seine (92). Cette commune représente une population de 87286 habitants</p><br><p>ASNIERES SUR SEINE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 6 jeux de données : 5 jeux de données sur sa plateforme et 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.hauts-de-seine.fr/explore/?refine.publisher=Ville+d%27Asnières-sur-Seine'> la plateforme de ASNIERES SUR SEINE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5a61b7a7c751df3fd36ac81a'> sa page sur datagouv</a>.</p><br>",odf_219200045,Hauts-de-Seine
210500088,ASPREMONT(05),COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/aspremont-05/,1,,,363,44.493349,5.7283,datagouv,05,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation ASPREMONT(05) est une commune et se situe dans le département de Hautes-Alpes (05). Cette commune représente une population de 363 habitants</p><br><p>ASPREMONT(05) publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/aspremont-05/'> sa page sur datagouv</a>.</p><br>",odf_210500088,Hautes-Alpes
210500096,ASPRES-LES-CORPS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/aspres-les-corps/,1,,,102,44.801921,5.981656,datagouv,05,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation ASPRES-LES-CORPS est une commune et se situe dans le département de Hautes-Alpes (05). Cette commune représente une population de 102 habitants</p><br><p>ASPRES-LES-CORPS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/aspres-les-corps/'> sa page sur datagouv</a>.</p><br>",odf_210500096,Hautes-Alpes
210500104,ASPRES-SUR-BUECH,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/aspres-sur-buech/,1,,,812,44.521928,5.750202,datagouv,04,DataGouv,Equipements,p_0_1,d_1_5,DataGouv,"<p>L'organisation ASPRES-SUR-BUECH est une commune et se situe dans le département de Alpes-de-Haute-Provence (04). Cette commune représente une population de 812 habitants</p><br><p>ASPRES-SUR-BUECH publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/aspres-sur-buech/'> sa page sur datagouv</a>.</p><br>",odf_210500104,Alpes-de-Haute-Provence
200050714,ATD 36 INDRE,OACT,CVL-24,,,https://www.data.gouv.fr/fr/organizations/5aa95464c751df7c5ded72f6/,5,5aa95464c751df7c5ded72f6,,,46.812132,1.687007,datagouv,36,DataGouv,Administratif,p_na,d_1_5,DataGouv,"<p>L'organisation ATD 36 INDRE est un organisme associé de collectivité territoriale et se situe dans le département de Indre (36). </p><br><p>ATD 36 INDRE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 5 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5aa95464c751df7c5ded72f6/'> sa page sur datagouv</a>.</p><br>",odf_200050714,Indre
200044543,ATD DE LA CHARENTE,OACT,,,,https://www.data.gouv.fr/fr/organizations/agence-technique-departementale-de-la-charente/,1,,,351778,45.645692,0.157959,datagouv,,DataGouv,Equipements,p_250_500,d_1_5,DataGouv,#N/A,odf_200044543,#N/A
252405147,ATD DE LA DORDOGNE,OACT,,,,https://www.data.gouv.fr/fr/organizations/agence-technique-departementale-de-la-dordogne/,1,,,413418,45.181895,0.721408,datagouv,,DataGouv,Equipements,p_250_500,d_1_5,DataGouv,#N/A,odf_252405147,#N/A
534194451,ATMO AUVERGNE RHONE ALPES,OACT,ARA-84,https://data-atmoaura.opendata.arcgis.com/datasets,203,https://www.data.gouv.fr/fr/organizations/59a538b688ee386b121578b9/,6,59a538b688ee386b121578b9,,,45.738447,4.931802,ptf+datagouv,69,Atmo Aura Open Data,Environnement,p_na,d_101_250,ArcGIS,"<p>L'organisation ATMO AUVERGNE RHONE ALPES est un organisme associé de collectivité territoriale et se situe dans le département de Rhône (69). </p><br><p>ATMO AUVERGNE RHONE ALPES publie sur un portail local et sur data.gouv avec une plateforme de type ArcGIS.</p><br><p>Cette organisation a publié 209 jeux de données : 203 jeux de données sur sa plateforme et 6 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data-atmoaura.opendata.arcgis.com/datasets'> la plateforme de ATMO AUVERGNE RHONE ALPES</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/59a538b688ee386b121578b9/'> sa page sur datagouv</a>.</p><br>",odf_534194451,Rhône
829854181,ATMO BOURGOGNE FRANCHE COMTE,OACT,BFC-27,https://www.atmo-bfc.org/opendata,20,,,,,,47.2415,6.02048,ptf,25,Atmo Bfc Open Data,Environnement,p_na,d_11_25,Spécifique,"<p>L'organisation ATMO BOURGOGNE FRANCHE COMTE est un organisme associé de collectivité territoriale et se situe dans le département de Doubs (25). </p><br><p>ATMO BOURGOGNE FRANCHE COMTE publie uniquement sur un portail local avec une plateforme de type Spécifique.</p><br><p>Cette organisation a publié 20 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.atmo-bfc.org/opendata'> la plateforme de ATMO BOURGOGNE FRANCHE COMTE</a>.</p><br>",odf_829854181,Doubs
822734307,ATMO GRAND EST,OACT,GES-44,https://data-atmograndest.opendata.arcgis.com/datasets,142,,,,,,48.6089,7.70829,ptf,67,Atmo Grand Est Open Data,Environnement,p_na,d_101_250,ArcGIS,"<p>L'organisation ATMO GRAND EST est un organisme associé de collectivité territoriale et se situe dans le département de Bas-Rhin (67). </p><br><p>ATMO GRAND EST publie uniquement sur un portail local avec une plateforme de type ArcGIS.</p><br><p>Cette organisation a publié 142 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data-atmograndest.opendata.arcgis.com/datasets'> la plateforme de ATMO GRAND EST</a>.</p><br>",odf_822734307,Bas-Rhin
